Region,Year,Month,Day,Thermal Generation Actual (in MU),Thermal Generation Estimated (in MU),Hydro Generation Actual (in MU),Hydro Generation Estimated (in MU)
NorthEastern,2019,12,23,35.44,31.12,14.6,7.85
Northern,2019,12,24,676.30,576.51,104.8,119.63
Western,2019,12,24,"1,280.89","1,298.92",33.35,51.22
Southern,2019,12,24,630.85,553.94,59.11,89.58
Eastern,2019,12,24,479.85,478.71,25.63,26.69
NorthEastern,2019,12,24,35.44,30.99,14.6,8.03
Northern,2019,12,25,676.30,582.85,104.8,119.1
Western,2019,12,25,"1,280.89","1,297.97",33.35,41.41
Southern,2019,12,25,626.85,532.18,59.11,80.73
Eastern,2019,12,25,479.56,479.94,25.63,26.69
NorthEastern,2019,12,25,35.44,36.81,14.6,7.55
Northern,2019,12,26,685.97,591.90,104.8,116.5
Western,2019,12,26,"1,280.89","1,293.50",33.35,37.34
Southern,2019,12,26,635.02,584.08,59.11,82.27
Eastern,2019,12,26,485.39,484.45,25.63,24.7
NorthEastern,2019,12,26,35.44,37.35,14.6,7.64
Northern,2019,12,27,685.97,589.75,104.8,115.0
Western,2019,12,27,"1,289.27","1,285.53",33.35,37.73
Southern,2019,12,27,635.02,570.11,59.11,83.08
Eastern,2019,12,27,490.97,486.30,25.63,28.65
NorthEastern,2019,12,27,35.44,37.47,14.6,7.15
Northern,2019,12,28,685.97,558.54,104.8,114.31
Western,2019,12,28,"1,290.10","1,289.93",33.35,35.79
Southern,2019,12,28,635.02,550.02,59.11,74.12
Eastern,2019,12,28,490.97,482.81,25.63,26.58
NorthEastern,2019,12,28,35.44,37.04,14.6,7.28
Northern,2019,12,29,685.97,545.82,104.8,120.21
Western,2019,12,29,"1,290.10","1,264.32",33.35,42.75
Southern,2019,12,29,635.02,521.21,59.11,70.22
Eastern,2019,12,29,490.97,463.46,25.63,24.66
NorthEastern,2019,12,29,35.44,36.53,14.6,7.6
Northern,2019,12,30,685.97,586.28,104.8,122.56
Western,2019,12,30,"1,290.10","1,293.35",33.35,41.5
Southern,2019,12,30,635.02,534.75,59.11,86.0
Eastern,2019,12,30,490.97,475.78,25.63,30.25
NorthEastern,2019,12,30,35.44,38.33,14.6,7.38
Northern,2019,12,31,703.04,597.52,104.8,114.53
Western,2019,12,31,"1,302.10","1,315.80",33.35,39.99
Southern,2019,12,31,635.02,546.81,59.11,99.97
Eastern,2019,12,31,490.97,483.53,25.63,30.88
NorthEastern,2019,12,31,35.44,37.70,14.6,7.83
Northern,2020,1,1,671.49,578.84,95.94,113.29
Western,2020,1,1,"1,296.04","1,286.06",30.71,34.15
Southern,2020,1,1,632.65,518.87,63.94,83.22
Eastern,2020,1,1,484.74,458.18,23.17,27.81
NorthEastern,2020,1,1,34.74,36.06,11.06,7.25
Northern,2020,1,2,671.53,588.32,95.94,104.71
Western,2020,1,2,"1,296.04","1,285.24",30.71,39.79
Southern,2020,1,2,632.65,531.83,63.94,102.59
Eastern,2020,1,2,484.74,470.49,23.17,31.83
NorthEastern,2020,1,2,34.74,37.33,11.06,7.4
Northern,2020,1,3,671.86,593.91,95.94,108.71
Western,2020,1,3,"1,296.04","1,294.68",30.71,36.83
Southern,2020,1,3,632.65,554.58,63.94,98.76
Eastern,2020,1,3,484.74,465.94,23.17,31.74
NorthEastern,2020,1,3,34.74,36.07,11.06,7.14
Northern,2020,1,4,671.86,605.87,95.94,111.99
Western,2020,1,4,"1,288.18","1,274.08",30.71,42.81
Southern,2020,1,4,635.97,558.83,63.94,91.1
Eastern,2020,1,4,484.74,470.49,23.17,28.93
NorthEastern,2020,1,4,34.74,36.74,11.06,7.59
Northern,2020,1,5,671.86,581.56,95.94,109.4
Western,2020,1,5,"1,295.29","1,227.84",30.71,34.07
Southern,2020,1,5,635.97,526.26,63.94,78.43
Eastern,2020,1,5,510.11,462.66,23.17,25.22
NorthEastern,2020,1,5,34.74,34.96,11.06,7.6
Northern,2020,1,6,671.86,572.72,95.94,111.21
Western,2020,1,6,"1,289.73","1,262.12",30.71,54.55
Southern,2020,1,6,635.97,528.71,63.94,92.59
Eastern,2020,1,6,510.11,476.14,23.17,27.55
NorthEastern,2020,1,6,34.74,36.64,11.06,7.4
Northern,2020,1,7,671.86,590.06,95.94,107.05
Western,2020,1,7,"1,289.73","1,282.77",30.71,60.54
Southern,2020,1,7,635.97,555.75,63.94,89.74
Eastern,2020,1,7,510.11,469.20,23.17,29.77
NorthEastern,2020,1,7,34.74,36.22,11.06,7.24
Northern,2020,1,8,674.40,589.83,95.94,104.14
Western,2020,1,8,"1,289.73","1,284.52",30.71,39.03
Southern,2020,1,8,635.97,553.06,63.94,79.71
Eastern,2020,1,8,510.11,473.81,23.17,27.75
NorthEastern,2020,1,8,34.74,34.79,11.06,7.19
Northern,2020,1,9,674.40,568.94,95.94,116.16
Western,2020,1,9,"1,289.73","1,251.27",30.71,36.16
Southern,2020,1,9,639.88,565.06,63.94,84.3
Eastern,2020,1,9,510.11,463.76,23.17,32.44
NorthEastern,2020,1,9,34.74,33.85,11.06,7.05
Northern,2020,1,10,674.40,573.05,95.94,113.18
Western,2020,1,10,"1,288.69","1,240.09",30.71,33.36
Southern,2020,1,10,639.88,578.45,63.94,76.66
Eastern,2020,1,10,510.11,450.08,23.17,27.77
NorthEastern,2020,1,10,34.74,34.07,11.06,6.74
Northern,2020,1,11,674.40,562.10,95.94,105.09
Western,2020,1,11,"1,288.69","1,266.91",30.71,49.9
Southern,2020,1,11,639.88,593.59,63.94,72.53
Eastern,2020,1,11,510.11,468.26,23.17,24.39
NorthEastern,2020,1,11,34.74,35.76,11.06,6.71
Northern,2020,1,12,674.40,579.71,95.94,104.2
Western,2020,1,12,"1,288.98","1,249.95",30.71,39.2
Southern,2020,1,12,639.88,582.50,63.94,62.36
Eastern,2020,1,12,510.11,474.87,23.17,28.7
NorthEastern,2020,1,12,34.74,34.53,11.06,6.44
Northern,2020,1,13,674.40,583.75,95.94,114.67
Western,2020,1,13,"1,288.98","1,261.77",30.71,52.38
Southern,2020,1,13,639.88,604.37,63.94,78.41
Eastern,2020,1,13,510.11,487.98,23.17,32.18
NorthEastern,2020,1,13,34.74,34.88,11.06,6.54
Northern,2020,1,14,671.55,570.03,95.94,129.75
Western,2020,1,14,"1,296.84","1,259.29",30.71,52.96
Southern,2020,1,14,639.88,574.77,63.94,72.53
Eastern,2020,1,14,510.11,482.37,23.17,26.86
NorthEastern,2020,1,14,34.74,34.27,11.06,6.21
Northern,2020,1,15,669.41,558.91,95.94,123.04
Western,2020,1,15,"1,296.75","1,226.91",30.71,42.01
Southern,2020,1,15,639.88,517.33,63.94,59.66
Eastern,2020,1,15,495.68,473.97,23.17,28.22
NorthEastern,2020,1,15,34.74,33.25,11.06,6.42
Northern,2020,1,16,669.41,540.83,95.94,121.37
Western,2020,1,16,"1,307.50","1,218.34",30.71,39.37
Southern,2020,1,16,639.88,501.24,63.94,72.73
Eastern,2020,1,16,489.52,469.56,23.17,25.82
NorthEastern,2020,1,16,34.74,34.10,11.06,6.49
Northern,2020,1,17,669.41,544.59,95.94,123.25
Western,2020,1,17,"1,308.54","1,282.32",30.71,37.87
Southern,2020,1,17,639.88,520.56,63.94,86.64
Eastern,2020,1,17,489.26,498.41,23.17,28.17
NorthEastern,2020,1,17,34.74,34.83,11.06,6.44
Northern,2020,1,18,669.41,545.62,95.94,128.84
Western,2020,1,18,"1,308.54","1,273.00",30.71,37.76
Southern,2020,1,18,639.88,546.36,63.94,74.12
Eastern,2020,1,18,489.26,510.86,23.17,28.55
NorthEastern,2020,1,18,34.74,33.96,11.06,6.5
Northern,2020,1,19,679.46,520.05,95.94,125.61
Western,2020,1,19,"1,308.54","1,207.65",30.71,40.83
Southern,2020,1,19,639.88,528.45,63.94,70.19
Eastern,2020,1,19,489.26,492.02,23.17,21.59
NorthEastern,2020,1,19,34.74,32.85,11.06,6.56
Northern,2020,1,20,675.41,553.92,95.94,126.43
Western,2020,1,20,"1,308.54","1,273.55",30.71,44.09
Southern,2020,1,20,639.88,565.10,63.94,83.53
Eastern,2020,1,20,489.26,505.42,23.17,31.98
NorthEastern,2020,1,20,34.74,35.14,11.06,6.25
Northern,2020,1,21,676.13,569.42,95.94,124.04
Western,2020,1,21,"1,309.45","1,303.69",30.71,44.68
Southern,2020,1,21,638.13,564.73,63.94,81.84
Eastern,2020,1,21,489.52,502.75,23.17,31.18
NorthEastern,2020,1,21,34.74,34.62,11.06,5.07
Northern,2020,1,22,689.53,548.89,95.94,127.22
Western,2020,1,22,"1,311.95","1,234.86",30.71,35.21
Southern,2020,1,22,638.13,565.49,63.94,74.21
Eastern,2020,1,22,489.52,495.54,23.17,29.79
NorthEastern,2020,1,22,34.74,33.12,11.06,5.05
Northern,2020,1,23,689.53,550.41,95.94,123.88
Western,2020,1,23,"1,307.77","1,245.98",30.71,38.94
Southern,2020,1,23,638.13,574.18,63.94,82.24
Eastern,2020,1,23,489.52,498.62,23.17,27.98
NorthEastern,2020,1,23,34.74,31.20,11.06,4.9
Northern,2020,1,24,689.53,567.32,95.94,131.55
Western,2020,1,24,"1,307.77","1,303.71",30.71,47.5
Southern,2020,1,24,638.13,581.60,63.94,89.14
Eastern,2020,1,24,489.52,509.19,23.17,30.62
NorthEastern,2020,1,24,34.74,31.48,11.06,5.1
Northern,2020,1,25,689.53,576.06,95.94,128.14
Western,2020,1,25,"1,304.39","1,323.45",30.71,47.48
Southern,2020,1,25,638.13,594.61,63.94,93.23
Eastern,2020,1,25,489.52,525.70,23.17,30.28
NorthEastern,2020,1,25,34.74,33.16,11.06,4.83
Northern,2020,1,26,692.36,553.28,95.94,120.66
Western,2020,1,26,"1,308.69","1,250.91",30.71,39.61
Southern,2020,1,26,638.13,552.53,63.94,75.88
Eastern,2020,1,26,489.52,501.94,23.17,22.9
NorthEastern,2020,1,26,34.74,30.89,11.06,4.66
Northern,2020,1,27,692.36,560.71,95.94,114.48
Western,2020,1,27,"1,308.69","1,287.03",30.71,42.18
Southern,2020,1,27,638.13,596.47,63.94,82.68
Eastern,2020,1,27,489.52,510.10,23.17,31.64
NorthEastern,2020,1,27,34.74,32.03,11.06,4.64
Northern,2020,1,28,692.36,563.76,95.94,121.19
Western,2020,1,28,"1,308.69","1,305.92",30.71,38.37
Southern,2020,1,28,638.13,617.03,63.94,91.24
Eastern,2020,1,28,489.52,511.96,23.17,31.02
NorthEastern,2020,1,28,34.74,35.28,11.06,4.68
Northern,2020,1,29,702.03,554.58,95.94,127.55
Western,2020,1,29,"1,308.69","1,325.76",30.71,47.4
Southern,2020,1,29,638.13,624.17,63.94,86.15
Eastern,2020,1,29,489.52,517.56,23.17,30.19
NorthEastern,2020,1,29,34.74,35.69,11.06,4.16
Northern,2020,1,30,699.48,546.33,95.94,128.05
Western,2020,1,30,"1,311.69","1,333.15",30.71,41.29
Southern,2020,1,30,638.13,611.88,63.94,94.45
Eastern,2020,1,30,489.52,519.01,23.17,30.46
NorthEastern,2020,1,30,34.74,34.91,11.06,4.34
Northern,2020,1,31,715.48,562.72,95.94,125.15
Western,2020,1,31,"1,311.69","1,328.75",30.71,44.09
Southern,2020,1,31,638.13,627.51,63.94,89.76
Eastern,2020,1,31,489.52,507.92,23.17,30.12
NorthEastern,2020,1,31,34.74,34.79,11.06,4.21
Northern,2020,2,1,696.52,557.03,101.72,122.01
Western,2020,2,1,"1,277.71","1,312.20",31.96,39.33
Southern,2020,2,1,632.93,607.33,71.22,77.12
Eastern,2020,2,1,486.69,492.27,24.51,25.56
NorthEastern,2020,2,1,35.55,35.06,9.27,4.31
Northern,2020,2,2,696.52,547.91,101.72,124.4
Western,2020,2,2,"1,277.71","1,255.37",31.96,38.58
Southern,2020,2,2,632.93,569.14,71.22,65.86
Eastern,2020,2,2,486.69,472.66,24.51,21.52
NorthEastern,2020,2,2,35.55,34.40,9.27,4.26
Northern,2020,2,3,696.52,573.00,101.72,120.38
Western,2020,2,3,"1,288.78","1,306.68",31.96,59.81
Southern,2020,2,3,632.93,609.60,71.22,81.05
Eastern,2020,2,3,486.69,481.33,24.51,28.2
NorthEastern,2020,2,3,35.55,34.44,9.27,4.4
Northern,2020,2,4,686.27,573.35,101.72,121.33
Western,2020,2,4,"1,287.08","1,343.36",31.96,48.62
Southern,2020,2,4,632.93,627.45,71.22,77.63
Eastern,2020,2,4,493.54,517.76,24.51,27.77
NorthEastern,2020,2,4,35.55,37.02,9.27,4.21
Northern,2020,2,5,684.31,569.76,101.72,122.5
Western,2020,2,5,"1,278.79","1,358.09",31.96,36.36
Southern,2020,2,5,632.93,637.62,71.22,83.58
Eastern,2020,2,5,493.54,503.72,24.51,34.88
NorthEastern,2020,2,5,35.55,36.49,9.27,4.34
Northern,2020,2,6,684.31,581.88,101.72,123.0
Western,2020,2,6,"1,278.79","1,347.67",31.96,42.39
Southern,2020,2,6,632.93,623.85,71.22,85.89
Eastern,2020,2,6,493.54,518.41,24.51,33.16
NorthEastern,2020,2,6,35.55,35.45,9.27,4.02
Northern,2020,2,7,686.92,600.60,101.72,119.85
Western,2020,2,7,"1,278.74","1,354.86",31.96,35.83
Southern,2020,2,7,632.93,608.35,71.22,87.61
Eastern,2020,2,7,493.54,523.25,24.51,31.99
NorthEastern,2020,2,7,35.55,35.61,9.27,7.41
Northern,2020,2,8,686.31,584.24,101.72,119.17
Western,2020,2,8,"1,278.74","1,322.56",31.96,35.07
Southern,2020,2,8,632.93,607.62,71.22,86.57
Eastern,2020,2,8,497.49,507.71,24.51,31.53
NorthEastern,2020,2,8,35.55,34.00,9.27,6.54
Northern,2020,2,9,686.31,564.23,101.72,120.53
Western,2020,2,9,"1,278.74","1,270.20",31.96,34.51
Southern,2020,2,9,632.93,572.05,71.22,65.51
Eastern,2020,2,9,497.49,484.92,24.51,27.31
NorthEastern,2020,2,9,35.55,30.91,9.27,8.3
Northern,2020,2,10,686.31,577.73,101.72,117.7
Western,2020,2,10,"1,278.74","1,322.90",31.96,41.6
Southern,2020,2,10,632.93,592.56,71.22,63.95
Eastern,2020,2,10,497.49,490.74,24.51,29.43
NorthEastern,2020,2,10,35.55,29.80,9.27,4.98
Northern,2020,2,11,686.31,578.89,101.72,121.37
Western,2020,2,11,"1,278.74","1,347.07",31.96,48.74
Southern,2020,2,11,632.93,598.18,71.22,69.63
Eastern,2020,2,11,497.49,502.33,24.51,34.53
NorthEastern,2020,2,11,35.55,30.20,9.27,3.93
Northern,2020,2,12,686.31,576.41,101.72,124.54
Western,2020,2,12,"1,278.74","1,350.81",31.96,51.39
Southern,2020,2,12,632.93,615.92,71.22,79.83
Eastern,2020,2,12,497.49,515.67,24.51,28.47
NorthEastern,2020,2,12,35.55,34.49,9.27,2.72
Northern,2020,2,13,686.31,585.31,101.72,122.21
Western,2020,2,13,"1,278.74","1,391.58",31.96,43.29
Southern,2020,2,13,632.93,642.16,71.22,83.48
Eastern,2020,2,13,497.49,532.18,24.51,26.68
NorthEastern,2020,2,13,35.55,35.40,9.27,2.64
Northern,2020,2,14,686.31,579.76,101.72,122.45
Western,2020,2,14,"1,278.79","1,380.53",31.96,46.99
Southern,2020,2,14,632.93,662.06,71.22,87.86
Eastern,2020,2,14,497.49,535.28,24.51,28.07
NorthEastern,2020,2,14,35.55,36.64,9.27,2.63
Northern,2020,2,15,685.93,593.04,101.72,121.38
Western,2020,2,15,"1,272.58","1,403.40",31.96,46.29
Southern,2020,2,15,632.93,664.97,71.22,80.99
Eastern,2020,2,15,497.49,511.67,24.51,33.72
NorthEastern,2020,2,15,35.05,35.52,9.27,2.65
Northern,2020,2,16,688.50,572.96,101.72,124.97
Western,2020,2,16,"1,276.94","1,341.12",31.96,38.04
Southern,2020,2,16,632.93,618.34,71.22,64.2
Eastern,2020,2,16,498.70,509.59,24.51,28.03
NorthEastern,2020,2,16,35.05,33.29,9.27,2.72
Northern,2020,2,17,688.50,571.42,101.72,132.8
Western,2020,2,17,"1,276.94","1,378.13",31.96,42.21
Southern,2020,2,17,632.93,630.28,71.22,74.34
Eastern,2020,2,17,498.70,528.97,24.51,33.42
NorthEastern,2020,2,17,35.05,34.26,9.27,2.34
Northern,2020,2,18,688.43,587.39,101.72,135.79
Western,2020,2,18,"1,278.58","1,424.03",31.96,40.0
Southern,2020,2,18,632.93,640.27,71.22,84.48
Eastern,2020,2,18,498.70,543.80,24.51,31.41
NorthEastern,2020,2,18,35.05,35.13,9.27,2.14
Northern,2020,2,19,685.93,566.72,101.72,135.58
Western,2020,2,19,"1,278.58","1,442.38",31.96,51.63
Southern,2020,2,19,629.32,638.76,71.22,95.74
Eastern,2020,2,19,498.70,538.55,24.51,34.48
NorthEastern,2020,2,19,35.05,27.59,9.27,4.2
Northern,2020,2,20,686.31,539.44,101.72,128.11
Western,2020,2,20,"1,276.02","1,414.58",31.96,56.49
Southern,2020,2,20,629.32,614.14,71.22,95.81
Eastern,2020,2,20,508.10,537.88,24.51,37.06
NorthEastern,2020,2,20,35.05,24.65,9.27,5.56
Northern,2020,2,21,691.20,525.44,101.72,126.83
Western,2020,2,21,"1,282.82","1,345.03",31.96,52.13
Southern,2020,2,21,629.32,595.11,71.22,85.05
Eastern,2020,2,21,508.10,532.65,24.51,24.77
NorthEastern,2020,2,21,35.05,25.50,9.27,3.72
Northern,2020,2,22,691.20,516.85,101.72,129.72
Western,2020,2,22,"1,286.95","1,364.67",31.96,47.12
Southern,2020,2,22,629.32,604.22,71.22,78.3
Eastern,2020,2,22,503.43,522.56,24.51,32.1
NorthEastern,2020,2,22,35.05,26.09,9.27,3.64
Northern,2020,2,23,691.20,504.35,101.72,126.99
Western,2020,2,23,"1,286.95","1,353.09",31.96,40.27
Southern,2020,2,23,629.32,569.72,71.22,82.27
Eastern,2020,2,23,503.43,514.24,24.51,25.49
NorthEastern,2020,2,23,35.05,25.80,9.27,3.98
Northern,2020,2,24,691.20,545.07,101.72,125.63
Western,2020,2,24,"1,286.95","1,404.66",31.96,48.37
Southern,2020,2,24,629.32,599.06,71.22,107.69
Eastern,2020,2,24,503.43,516.38,24.51,28.27
NorthEastern,2020,2,24,35.05,26.33,9.27,3.9
Northern,2020,2,25,691.20,543.68,101.72,127.88
Western,2020,2,25,"1,286.95","1,402.59",31.96,53.64
Southern,2020,2,25,629.32,626.77,71.22,111.16
Eastern,2020,2,25,503.43,529.30,24.51,40.66
NorthEastern,2020,2,25,35.05,26.51,9.27,4.14
Northern,2020,2,26,691.20,556.34,101.72,133.41
Western,2020,2,26,"1,287.95","1,382.43",31.96,61.39
Southern,2020,2,26,629.32,634.91,71.22,100.54
Eastern,2020,2,26,503.43,525.62,24.51,25.04
NorthEastern,2020,2,26,35.05,27.03,9.27,4.27
Northern,2020,2,27,693.77,537.59,101.72,134.26
Western,2020,2,27,"1,287.95","1,377.99",31.96,131.8
Southern,2020,2,27,629.32,612.83,71.22,106.44
Eastern,2020,2,27,503.43,521.06,24.51,23.93
NorthEastern,2020,2,27,35.05,26.43,9.27,6.34
Northern,2020,2,28,693.77,528.72,101.72,133.55
Western,2020,2,28,"1,287.95","1,389.32",31.96,49.4
Southern,2020,2,28,629.32,619.74,71.22,103.96
Eastern,2020,2,28,503.43,521.64,24.51,23.27
NorthEastern,2020,2,28,35.05,25.42,9.27,5.78
Northern,2020,2,29,706.02,508.51,101.72,132.04
Western,2020,2,29,"1,307.15","1,380.15",31.96,43.81
Southern,2020,2,29,629.32,621.12,71.22,106.36
Eastern,2020,2,29,503.43,509.59,24.51,27.12
NorthEastern,2020,2,29,35.05,27.44,9.27,4.49
Northern,2020,3,1,704.85,465.35,124.4,131.04
Western,2020,3,1,"1,330.23","1,308.92",31.53,24.63
Southern,2020,3,1,635.36,595.73,81.21,70.82
Eastern,2020,3,1,505.72,479.99,30.34,25.55
NorthEastern,2020,3,1,34.28,31.75,10.37,4.19
Northern,2020,3,2,711.32,488.46,124.4,136.09
Western,2020,3,2,"1,327.87","1,374.44",31.53,33.99
Southern,2020,3,2,635.36,631.27,81.21,96.78
Eastern,2020,3,2,505.72,524.91,30.34,27.45
NorthEastern,2020,3,2,34.28,32.13,10.37,3.95
Northern,2020,3,3,710.32,510.96,124.4,140.73
Western,2020,3,3,"1,327.87","1,369.52",31.53,42.6
Southern,2020,3,3,635.36,627.19,81.21,105.66
Eastern,2020,3,3,505.72,538.33,30.34,25.93
NorthEastern,2020,3,3,34.28,26.83,10.37,4.54
Northern,2020,3,4,710.32,502.20,124.4,136.98
Western,2020,3,4,"1,327.87","1,349.27",31.53,31.2
Southern,2020,3,4,635.36,619.63,81.21,101.04
Eastern,2020,3,4,505.72,523.65,30.34,25.81
NorthEastern,2020,3,4,34.28,25.38,10.37,5.01
Northern,2020,3,5,714.36,452.86,124.4,137.21
Western,2020,3,5,"1,327.87","1,329.64",31.53,35.63
Southern,2020,3,5,635.36,624.78,81.21,106.16
Eastern,2020,3,5,505.72,513.72,30.34,24.91
NorthEastern,2020,3,5,34.28,26.47,10.37,4.55
Northern,2020,3,6,714.36,440.59,124.4,136.51
Western,2020,3,6,"1,327.87","1,300.00",31.53,31.95
Southern,2020,3,6,635.36,618.24,81.21,86.62
Eastern,2020,3,6,505.72,493.04,30.34,28.14
NorthEastern,2020,3,6,34.28,21.87,10.37,4.5
Northern,2020,3,7,714.36,433.83,124.4,130.55
Western,2020,3,7,"1,331.75","1,336.30",31.53,28.56
Southern,2020,3,7,635.36,628.98,81.21,90.04
Eastern,2020,3,7,505.72,525.50,30.34,29.05
NorthEastern,2020,3,7,34.28,22.11,10.37,4.93
Northern,2020,3,8,714.36,427.57,124.4,130.97
Western,2020,3,8,"1,337.31","1,306.46",31.53,41.56
Southern,2020,3,8,635.36,597.84,81.21,72.24
Eastern,2020,3,8,505.72,505.94,30.34,27.33
NorthEastern,2020,3,8,34.28,24.49,10.37,4.74
Northern,2020,3,9,714.36,411.79,124.4,128.42
Western,2020,3,9,"1,337.31","1,291.60",31.53,44.94
Southern,2020,3,9,635.36,600.68,81.21,81.81
Eastern,2020,3,9,505.72,500.91,30.34,26.13
NorthEastern,2020,3,9,34.28,26.24,10.37,6.03
Northern,2020,3,10,714.36,355.08,124.4,124.27
Western,2020,3,10,"1,337.31","1,104.75",31.53,39.39
Southern,2020,3,10,635.36,593.63,81.21,75.43
Eastern,2020,3,10,505.72,442.48,30.34,26.51
NorthEastern,2020,3,10,34.28,27.43,10.37,4.88
Northern,2020,3,11,714.36,355.89,124.4,124.51
Western,2020,3,11,"1,326.61","1,139.03",31.53,40.3
Southern,2020,3,11,635.36,615.12,81.21,90.18
Eastern,2020,3,11,495.72,493.76,30.34,28.34
NorthEastern,2020,3,11,34.28,25.33,10.37,5.02
Northern,2020,3,12,699.33,368.11,124.4,132.12
Western,2020,3,12,"1,326.61","1,225.38",31.53,52.83
Southern,2020,3,12,639.01,633.29,81.21,88.49
Eastern,2020,3,12,495.72,535.40,30.34,26.05
NorthEastern,2020,3,12,34.28,28.56,10.37,7.37
Northern,2020,3,13,700.33,393.54,124.4,142.25
Western,2020,3,13,"1,326.61","1,269.46",31.53,49.11
Southern,2020,3,13,639.01,619.74,81.21,86.49
Eastern,2020,3,13,495.72,551.42,30.34,29.76
NorthEastern,2020,3,13,34.28,33.79,10.37,6.89
Northern,2020,3,14,697.41,414.25,124.4,144.71
Western,2020,3,14,"1,326.61","1,228.17",31.53,40.45
Southern,2020,3,14,639.01,620.59,81.21,82.04
Eastern,2020,3,14,495.72,541.77,30.34,29.42
NorthEastern,2020,3,14,34.28,33.49,10.37,4.98
Northern,2020,3,15,683.49,394.24,124.4,140.37
Western,2020,3,15,"1,326.61","1,182.94",31.53,39.3
Southern,2020,3,15,639.01,579.85,81.21,64.32
Eastern,2020,3,15,495.72,522.20,30.34,26.71
NorthEastern,2020,3,15,34.28,33.57,10.37,4.37
Northern,2020,3,16,683.49,408.49,124.4,138.34
Western,2020,3,16,"1,326.61","1,242.03",31.53,59.12
Southern,2020,3,16,639.01,599.81,81.21,88.48
Eastern,2020,3,16,498.78,563.73,30.34,30.22
NorthEastern,2020,3,16,34.28,34.36,10.37,4.13
Northern,2020,3,17,683.49,439.09,124.4,141.16
Western,2020,3,17,"1,326.61","1,295.95",31.53,62.85
Southern,2020,3,17,639.01,619.75,81.21,77.41
Eastern,2020,3,17,498.78,575.93,30.34,31.46
NorthEastern,2020,3,17,34.28,34.83,10.37,4.09
Northern,2020,6,1,748.55,409.95,302.26,289.11
Western,2020,6,1,"1,370.15","1,094.55",25.69,40.31
Southern,2020,6,1,681.68,474.45,55.29,73.74
Eastern,2020,6,1,564.95,465.39,69.56,67.55
NorthEastern,2020,6,1,34.53,37.59,20.42,17.26
Northern,2020,6,2,748.55,424.97,302.26,278.44
Western,2020,6,2,"1,370.15","1,104.08",25.69,43.66
Southern,2020,6,2,681.68,442.23,55.29,56.53
Eastern,2020,6,2,564.95,458.32,69.56,69.4
NorthEastern,2020,6,2,34.53,37.91,20.42,16.32
Northern,2020,6,3,748.55,435.42,302.26,278.75
Western,2020,6,3,"1,370.40","1,035.76",25.69,38.2
Southern,2020,6,3,681.68,427.34,55.29,55.84
Eastern,2020,6,3,564.95,462.99,69.56,72.02
NorthEastern,2020,6,3,34.53,37.54,20.42,16.07
Northern,2020,6,4,748.55,422.80,302.26,278.94
Western,2020,6,4,"1,370.40",984.31,25.69,34.09
Southern,2020,6,4,681.68,418.46,55.29,67.25
Eastern,2020,6,4,564.95,479.99,69.56,73.36
NorthEastern,2020,6,4,34.53,34.07,20.42,20.15
Northern,2020,6,5,745.80,396.88,302.26,283.28
Western,2020,6,5,"1,381.52",961.48,25.69,43.15
Southern,2020,6,5,677.11,421.72,55.29,63.44
Eastern,2020,6,5,555.45,457.74,69.56,75.37
NorthEastern,2020,6,5,34.80,31.61,20.42,19.4
Northern,2020,6,6,746.48,419.11,302.26,287.81
Western,2020,6,6,"1,388.88",992.76,25.69,42.77
Southern,2020,6,6,677.11,406.41,55.29,61.35
Eastern,2020,6,6,555.45,451.93,69.56,80.62
NorthEastern,2020,6,6,35.08,36.23,20.42,21.08
Northern,2020,6,7,746.48,424.54,302.26,287.14
Western,2020,6,7,"1,388.88","1,004.74",25.69,40.23
Southern,2020,6,7,677.11,364.27,55.29,57.95
Eastern,2020,6,7,555.45,461.23,69.56,77.2
NorthEastern,2020,6,7,35.08,36.75,20.42,22.2
Northern,2020,6,8,749.39,460.59,302.26,311.97
Western,2020,6,8,"1,388.88","1,058.77",25.69,54.95
Southern,2020,6,8,677.11,375.24,55.29,73.0
Eastern,2020,6,8,555.45,505.84,69.56,82.02
NorthEastern,2020,6,8,35.08,38.80,20.42,20.79
Northern,2020,6,9,746.44,527.16,302.26,334.5
Western,2020,6,9,"1,388.88","1,090.02",25.69,56.41
Southern,2020,6,9,673.70,398.74,55.29,80.21
Eastern,2020,6,9,555.45,532.85,69.56,83.71
NorthEastern,2020,6,9,35.08,38.71,20.42,19.73
Northern,2020,6,10,746.44,578.90,302.26,337.95
Western,2020,6,10,"1,371.48","1,135.54",25.69,54.45
Southern,2020,6,10,649.26,404.64,55.29,75.25
Eastern,2020,6,10,553.89,528.93,69.56,86.29
